text,label,reason,current_label,category,video_id,ts
o palmeirense tá tremendo de medo que eu sei kkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:46:02.902-03:00
"pra quem não sabe, a torcida está brava",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:14:34.303-03:00
VAI SAIR COM MAIS DE 4 GOLS NA ONDE FIO ACORDA PA VIDA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:14:04.819-03:00
FERREIRA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:57:03.652-03:00
kkkkkk doidera,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:18:31.186-03:00
essa arbitragem sempre prejudicando o futebol principalmente quando e contra o Palmeiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:54:33.690-03:00
os cara KKKKKKKKKKKKKKKKK,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:08:27.218-03:00
kkkkk olha essa arbitragem,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:01:52.465-03:00
Meu freguês veste verde!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:30:35.984-03:00
frangooooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:02:20.648-03:00
Vaiiiii curinthiaaaaaaaa,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:17:18.482-03:00
eliminadooooooooooi,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:57:11.643-03:00
pênalti claro kkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:45:39.573-03:00
até o Corinthians ganha do sp,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:38:29.828-03:00
"Use o ícone de edição para fixar, adicionar ou excluir clipes.",0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:37:52.075-03:00
4x0 VERDÃO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:11:24.246-03:00
GOL DO SAO PAULO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:27:57.150-03:00
bota os mundias pra jogar kkkkkkkkkkkkkkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:28:17.766-03:00
Essa juiza é comédia kkkkkkkkkk perde o cartao,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:48:22.475-03:00
caze é a melhor,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:02:24.654-03:00
os gambas,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:13:07.024-03:00
Queima ou não queima,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:31:59.092-03:00
Querendo ganhar no roubo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:22:56.399-03:00
Corinthians no estádio kakakakakaka,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:59:09.978-03:00
assustar????? Paulistão Crefisa isso sim bando de sem Mundial,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:54:40.685-03:00
E vocês aí achando que Gustavo Marques falou besteira,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:46:23.203-03:00
"Não é PiquereIS, É Piquerez",0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:44:18.951-03:00
ai mds!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:42:28.082-03:00
Hoje e Goleada prepara,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:40:41.828-03:00
"E o lance do jogo de corpo do Vitor Roque, clarissimo ombro a ombro, ele ia sair cara a cara com o goleiro e a bandeirinha deu falta! Pqp!",0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:01:55.314-03:00
safonov denovo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:28:05.600-03:00
a pelo amor de Deus,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:48:32.086-03:00
Nossa que coisa triste,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:22:29.612-03:00
MALUCO DO BRAGANTINO TINHA RAZÃO DEMAIS KKKK,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:16:08.905-03:00
meu deus que gol desperdiçado,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:17:23.555-03:00
Pq o jogo é sem torcida?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:23:24.306-03:00
vamos Palmeiraf gooollllllll,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:40:00.081-03:00
VAI ABEL,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:10:14.590-03:00
tal do torcedor palmeirense é engraçado né kkkkkkkkk o time ganhando e mts quietos,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:10:48.041-03:00
APOSTADOR,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:28:09.243-03:00
Gustavo gomes tava recolhendo o braço não é pênalti,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:53:44.069-03:00
jantado,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:43:46.458-03:00
vai vamos chegar,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:14:56.649-03:00
só vcs pra me fazerem sorrir após essa desclassificação do vasco,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:16:57.007-03:00
juiz foi festejar com palmeiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:49:27.367-03:00
PALMEIRAS É O NOVO FLAMENGO KKKKKKKK,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:47:03.930-03:00
são Paulo vai fazer gol,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:06:56.671-03:00
Djalma ta cego né kkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:56:38.809-03:00
Chora ... Thiago,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:27:43.742-03:00
calma baixo nengue,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:28:30.645-03:00
ESSA JUISA ATRAPALHAAAAA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:16:31.440-03:00
empate não é pênalti?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:34:52.991-03:00
tamo de vol...,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:30:05.920-03:00
quade ária,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:05:27.317-03:00
VAMO GANHA PORCOOOO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:54:31.381-03:00
QUANTA ESTA O JOGO?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:22:52.775-03:00
foi costa nem vem,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:22:04.668-03:00
volta pro jogo sp!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:05:24.700-03:00
hoje é 2 a 0 Palmeiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:34:33.992-03:00
"Esse Marlon Freitas merece uma atenção na seleção, o cara joga muito.",0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:06:02.455-03:00
"A interpretação de pênalti, no Brasil, tem que ser revista. Aqui basta a bola tocar no braço para acharem que deve ser marcado, e isso nem sempre corresponde à verdade. Vejam o que acontece na Europa",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:37:45.138-03:00
Que esse roubookko,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:59:59.662-03:00
"A Arbitragem ajudando o varmeiras e os porco xingando ela, Raciocinio de 2 pixels",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:08:49.468-03:00
vm celh,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:22:53.141-03:00
Luciano obeso,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:40:49.979-03:00
vamos tricoloooor,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:13:47.222-03:00
não morro no Maranhão kkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-02T00:17:24.242-03:00
é nois,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:53:06.243-03:00
boraaaaa....,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:51:32.657-03:00
que a Daiane consiga Exercer um Excelente trabalho junto com sua equipe hj,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:35:52.671-03:00
calma pode virar só o campo ainda kkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:49:37.911-03:00
BORAAAAA GANHAR DESSEE TI,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:50:26.881-03:00
Dale Dale oooooooò eu sou Palmeiras sim senho,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:33:20.024-03:00
daqui a pouco da outro pênalti,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:02:15.191-03:00
estou aqui pelo divertimento kakakakkaa,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:51:13.133-03:00
palmeiras 100 x -100 são Paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:31:56.002-03:00
Lucas Moura tá de jejum e kkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:18:16.648-03:00
eu sou flamengo flamenguista mas gosto muito ver os jogos,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:30:47.595-03:00
2x0 sao paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:21:38.742-03:00
bah caze tem que transmitir um grenalzinho né,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:24:01.007-03:00
Pardabel,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:39:11.802-03:00
Novorizontivo tem que ser,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:25:33.616-03:00
ão ãp,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:46:35.151-03:00
casa TV vai falar não,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:13:34.359-03:00
VAMO PALMEIRAS !! CORINTHIANS JA ERA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:39:08.789-03:00
hoje tem gol de jhon arias rapaziada,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:56:52.061-03:00
n foi,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:46:55.767-03:00
caze tv,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:16:52.933-03:00
CHUPA AQUI É VERDÃO KARALHO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:44:46.096-03:00
Verrdão,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:57:38.154-03:00
doutor eu n me engano filha da fruta é corintiano,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:43:37.078-03:00
eu acho que esse jogo vai ser o melhor clássico Palmeiras e São Paulo eu acho que quem vai ganhar quem vai ganhar é o São Paulo porque tem mais títulos vai jogar,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:15:14.602-03:00
"PROMOÇÃO ERRADA TA ODD 1.75 NA 365 , ATENCAO PROMOÇÃO FALSA",0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:51:03.723-03:00
"AINDA DÁ VERDÃO VM, VM PRA CIMA",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:06:12.138-03:00
sem pix sem vitória,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:31:14.020-03:00
flamengoooooooooioo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:05:11.338-03:00
"Não ficam quietos no hino, que vergonha!",0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:28:17.148-03:00
Vai porcoooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:57:03.640-03:00
primeira arbitra que vejo apitar bem mulher e fera,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:11:00.292-03:00
CAULY VAI ENTRAR,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:09:41.088-03:00
2 a 1 pro time masculino,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:41:29.780-03:00
Torcida não tem um canto,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:33:30.634-03:00
escandaloso de verdade,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:44:22.615-03:00
Show.,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:16:22.582-03:00
tem que assistir pela Tv no canal fechado então vamos pelo celular né,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:54:51.417-03:00
só que aí ela já ferrou o são Paulo por que não marcou outro pênalti mexeu no psicológico dos caras e levaram o segundo gol,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:01:11.670-03:00
palmeiras fiu fiu fiu KKKKKKKKKKKKKKKKK,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:25:46.139-03:00
ESTÁDIO DE MONTJUIC . BARCELONA PROVISÓRIO,0,chatgpt,0,,V580YrkHCB8,2026-03-02T00:32:49.196-03:00
"Tricolor ganha, não falo o placar porque vão dizer que sou louco",0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:54:33.008-03:00
5 para o verdão,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:11:32.086-03:00
kkkk palavras de consolo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:09:08.983-03:00
mds esse cara nao sabe nd de futebol,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:07:31.993-03:00
TRIKAS contentes agora,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:02:47.276-03:00
depois do assalto.,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:50:32.039-03:00
1 versão X 0 pabi,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:45:50.744-03:00
André Silva naooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:16:51.911-03:00
mão de alface kkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:06:19.115-03:00
ESSA TORCIDA KKKKKKKKKKKKKKKKKKK,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:27:25.458-03:00
Pra cima deles meu PAL,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:22:57.566-03:00
vai corinthia,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:38:05.838-03:00
Nao tem Hino Sò sabe fala Palmeiras que Vergonha kkkkkkkkkkkkkkkkkkkkkkkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:38:50.008-03:00
são Paulo 1-0,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:32:05.658-03:00
CHAMA ELE DE BAGRE....,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:36:32.114-03:00
"os cara falando vai Corinthians,plmds kkkk",0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:54:35.757-03:00
vamo tricooooooooooooooooooooooooooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:08:23.368-03:00
C O R I N T H I A N S C O N T I N U A S E N D O M A I O R C A M P E Ã O D O P A U L I S T Ã O C H U P A M,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:04:44.791-03:00
nao da pra tirar a torcida nao?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:21:11.200-03:00
palmeiras já e campeão paulista...,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:20:57.073-03:00
nunca errei de gostar do palmeiras sempre amei a camisa,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:21:10.138-03:00
enquanto tem bambu tem flecha,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:55:08.645-03:00
2a1a0 ?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:23:00.632-03:00
pelo que vejo o novohirinzontino vai ser campeão.,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:21:19.734-03:00
ai papai mim de essas arbitras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:26:01.370-03:00
LUAN DE TITULAR PQP,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:46:15.668-03:00
Goloooooooooooooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:24:46.938-03:00
é são Paulo aq,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:35:53.709-03:00
Se o São Paulo perder esse jogo eu troco meu nome se Osvaldo para Osovo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:01:17.164-03:00
esses laterais do Palmeiras não tem 1 q presta mano,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:15:49.388-03:00
foi muito pênaltiiii pô,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:48:19.767-03:00
a espera de um milagre,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:08:36.811-03:00
ELIMINADOOOOOOOOOOOOOOOOOOO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:58:25.725-03:00
PÊNALTI VIA BLUETOOTH,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:59:08.641-03:00
Esses juíz são lixos,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:30:57.629-03:00
arbitra kkkkkkkk estragando o jogo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:16:39.345-03:00
tem que paga para paga o estádio ou. vende o mentis depay kkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:51:15.151-03:00
vazou kkkkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:05:22.780-03:00
vamos são Paulo virar esse jogo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:07:15.480-03:00
golllllllllkkkkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:25:05.050-03:00
meu deus foi falta o palmeras derrubou um jogador do sao paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:08:55.564-03:00
times nojentos,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:57:17.779-03:00
Vcs são uma piada,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:47:14.228-03:00
Varmeiras não tem jeito vey,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:44:40.733-03:00
campo sintetico tem que ser proibido no campeonato pq e totalmente diferente,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:22:02.167-03:00
Palmeira vai ampliar o placar,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:59:18.620-03:00
caleri bagre,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:18:03.946-03:00
para tão me assustando falando gol,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:26:44.650-03:00
54 do sao paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:20:21.756-03:00
Brasília entrega muito kkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-02T00:24:34.011-03:00
"queria saber o que a arbitragem tem contra o São Paulo, todo ano",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:51:18.354-03:00
KAKAKAKAKAKAKAKAKKAA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:08:33.088-03:00
hoje vai da são paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:31:04.552-03:00
Palmeiras um time bem comum,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:35:12.994-03:00
tricolor paulista campeão,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:32:51.962-03:00
São Paulo 2,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:09:09.973-03:00
Esta de novo passando pano para arbitragem,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:32:57.663-03:00
CHORA SECADORES KKKKK,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:30:46.921-03:00
vamoooooo9,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:50:40.347-03:00
vai ficar 2x1,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:29:21.327-03:00
"JKKKKKKKK slk xempre isso, os cara tem nem vergonha",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:47:28.502-03:00
vasverdão bora pra cima verdão,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:17:36.855-03:00
esses juizes sempre roubando pra Flamengo e Corinthians e São Paulo é foda não muda nunca,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:05:06.593-03:00
só mais um chute em São Paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:23:20.552-03:00
AVANNNT,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:43:48.592-03:00
kkkkkkk mlq é bom,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:35:25.388-03:00
"A SAMISA SE MEXE PQ ELE TA PULANDO PORRA, ACORDA",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:56:22.389-03:00
"FALA que n canta ai porraa, AQUI É MANCHA VERDEEEEE",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:55:51.135-03:00
vamos timão prá cima meu timão,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:18:48.627-03:00
SO GANHA ROBANDO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:51:45.298-03:00
Palmeiras p0hh44,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:34:52.161-03:00
vcs t,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:17:05.504-03:00
ROUBOOOOOOOOOOOOOOOO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:58:13.762-03:00
contra o var sem mundial e osso,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:45:13.024-03:00
chego? kkkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:31:05.750-03:00
Mano muito roubado,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:48:52.643-03:00
E O VASCO EIN???,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:29:59.565-03:00
fraquinha torcida,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:24:01.886-03:00
Ontem foi o Corinthians hoje e a porcada,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:27:27.544-03:00
são Paulo e a versão chamada mulher do palmeiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:00:42.486-03:00
BURROOOOOOOO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:38:41.592-03:00
gooooll,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:01:14.638-03:00
Gol do Lucas,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:11:47.874-03:00
br palmeiras ganha mais um,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:29:55.006-03:00
vomooolll,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:32:39.433-03:00
vai da Corinthians,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:39:40.117-03:00
"QUEM ESTA APIDANDO, A MAFIA DO APITO",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:49:01.503-03:00
TRICOLOOR,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:27:15.881-03:00
vai corinthians porra,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:47:49.639-03:00
Abel é um hipócrita...devia ser expulso...compram o juiz e ainda se faz de coitado.,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:17:58.126-03:00
novorizontino ganhaaaaa a finall,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:33:18.620-03:00
antonica,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:29:18.501-03:00
vixi kkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:46:55.492-03:00
o var é muito fraco,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:02:15.684-03:00
Barueri é diferente dms slk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:50:41.066-03:00
NAO TEM LÓGICA UM JOGO DE SEMIFINAL AS 20H30 DE UM DOMINGO!!! SOU PALMEIRENSE MAS VOU DORMIR PRA TRABALHAR PORQUE A VIDA AINDA NAO TA GANHA NAO!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:53:40.459-03:00
estao falando do Paquetá pois sao patrocinados por bets.,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:06:43.200-03:00
são Paulo ruim da porra kkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:40:34.610-03:00
São Paulo o melhor do mundo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:33:58.130-03:00
Vamo tricolor!!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:21:18.680-03:00
tricooloooooor,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:20:53.879-03:00
amo o Palmeiras vamos Palmeiras contra Palmeiras contra Palmeiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:41:50.776-03:00
Vamoooooooo tricolor caraiiiiiiiiiiii,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:17:08.264-03:00
tia leila ja comrpou o paulista kkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:03:33.155-03:00
tá secando corintiano,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:02:13.456-03:00
2x0 tricolor vamos são Paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:49:10.864-03:00
TORCIDA DE APARTAMENTO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:20:27.698-03:00
TÁ TUDO HORRIPILANTE,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:43:31.629-03:00
ESSE FREYTES PARECE UM ANIMAL SARNENTO MESMO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:18:47.253-03:00
terem chegu,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:29:51.735-03:00
o jogador do bragantino tinha razão ela nem apitar sabe,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:57:16.376-03:00
vai palmeiras 3x1,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:42:45.881-03:00
Penalty claro,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:43:51.099-03:00
a tia do apito quer atrapalhar o jogo hoje mesmo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:15:54.211-03:00
kkkkk nunca serão!!!!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:05:24.567-03:00
palmeiras é campeão em cima do São Paulo de 2x1 e do novorizontino de 3x1,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:25:35.642-03:00
Bombizada ganha não,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:05:51.169-03:00
O juiz tem que botar jogador no lugar dele,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:56:14.998-03:00
que merdq,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:39:47.538-03:00
ALIANZ ARENA DO PALMEIRAS,0,chatgpt,0,,V580YrkHCB8,2026-03-02T00:21:30.797-03:00
"Dito isso , o Brasil é Novorizontino na final !",0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:08:20.167-03:00
vamo andreeeéeeeeeeeees,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:10:27.108-03:00
Uai acabou a pandemia rapaziada,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:54:58.869-03:00
kkkkkkkk chora são Paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:54:03.514-03:00
OLHA O POVAO DINOVO NOS JOGOS QUE MARAVILHA!!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:15:58.733-03:00
mas já,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:39:58.636-03:00
Sempre favorecido!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:47:41.640-03:00
o são Paulo fez o pix e ganhou um pênalti KD os chorão,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:03:20.287-03:00
BAGRELLI,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:55:13.906-03:00
ladrão rouba ladrão da nd,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:59:10.781-03:00
GOLLLLLLLLLLLLLLLLLLLLLL,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:50:48.033-03:00
choram as rosas kkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:13:02.404-03:00
